,Additional_outlet_count,Cost_for_two,Delivery_Time,Home_Delivery,Delivery_cost,Rating,votes,Cuisine_count,Feature_count,Rest_type_count
542,4,700,40,1,99,4.1,835,3,1,1
543,4,300,45,0,76,4.3,697,3,1,1
544,2,600,55,1,99,4.3,924,4,2,1
545,4,1000,45,0,76,3.8,662,3,1,1
546,4,550,45,1,99,3.8,613,7,1,1
547,1,850,50,1,99,3.9,1099,4,1,1
548,2,600,45,1,99,3.8,2659,8,3,2
549,4,2200,45,0,76,4.0,366,3,1,1
550,4,600,45,1,99,4.1,739,5,1,1
551,4,2000,30,1,99,4.3,753,3,1,2
552,2,1400,30,1,99,4.0,1579,5,1,1
553,4,1200,45,1,99,4.0,1612,3,1,2
554,4,1000,45,0,76,3.7,1345,1,1,1
555,4,600,45,0,76,3.9,644,4,1,1
556,4,800,45,1,99,3.8,439,6,1,1
557,4,600,45,1,99,4.2,722,8,1,1
558,4,1400,45,0,76,3.9,249,8,1,1
559,4,800,45,1,99,4.1,524,3,1,1
560,4,750,45,1,0,4.4,250,3,1,2
561,4,500,45,1,99,4.2,108,3,1,1
562,1,1200,45,0,76,4.1,399,6,1,1
563,4,500,45,0,76,4.7,954,3,1,1
564,1,600,45,0,76,3.5,462,2,1,1
565,4,150,45,0,76,4.4,919,1,1,1
566,2,2200,45,0,76,4.2,1113,4,1,1
567,1,400,45,0,76,4.1,426,2,1,1
568,4,1200,45,0,76,4.0,189,5,1,1
569,6,300,30,1,99,3.9,317,1,1,1
570,4,500,45,0,76,3.7,81,3,1,1
571,4,1000,45,1,99,4.1,489,4,1,1
572,4,1400,45,0,76,4.8,252,3,1,2
573,4,300,45,1,99,3.9,118,7,1,1
574,4,400,45,0,76,4.5,284,1,2,1
575,4,3700,45,0,76,4.2,575,4,2,1
576,16,500,45,1,0,4.0,402,5,1,1
577,4,500,30,1,0,4.7,126,3,1,1
578,4,300,35,1,99,4.5,267,2,2,2
579,4,800,45,0,76,4.1,334,5,1,1
580,1,500,40,1,99,4.0,400,3,1,1
581,4,1700,45,0,76,4.3,1368,3,2,1
582,9,700,45,1,99,3.9,466,3,1,1
583,4,1300,45,1,0,3.7,383,2,1,1
584,4,900,45,0,76,3.9,361,2,1,1
585,3,450,45,1,99,4.1,145,3,1,2
586,1,1200,45,0,76,3.9,610,3,1,2
587,6,400,45,1,99,4.1,325,2,1,1
588,4,1000,45,0,76,4.4,663,3,1,1
589,6,300,50,1,0,4.0,816,1,1,1
590,4,1300,45,1,0,4.1,291,1,1,1
591,1,1500,45,0,76,3.9,325,2,1,1
592,4,1000,45,1,99,3.9,638,6,1,2
593,2,500,45,1,99,4.1,279,2,1,1
594,4,650,40,1,99,3.7,534,3,1,1
595,4,400,45,1,99,4.3,464,7,1,1
596,4,4000,45,0,76,4.1,786,8,1,1
597,4,500,45,1,99,3.8,533,5,1,1
598,4,700,30,1,99,4.5,1595,4,1,1
599,4,650,45,1,99,4.5,323,4,1,1
600,4,1000,45,0,76,4.4,274,2,1,1
601,4,1000,45,1,0,4.1,116,1,1,1
602,4,800,45,0,76,4.0,576,3,1,2
603,4,1800,45,0,76,0.0,238,6,1,2
604,4,350,45,0,76,4.0,210,2,1,1
605,4,800,45,0,76,3.9,694,2,1,1
606,4,800,45,0,76,3.9,620,4,1,1
607,2,300,45,0,76,4.1,522,2,1,1
608,4,1600,45,0,76,3.9,1113,4,1,2
609,4,1100,60,1,99,3.8,1093,4,1,1
610,4,1100,45,0,76,4.0,213,6,1,1
611,4,1600,45,0,76,4.0,674,4,1,2
612,2,1000,45,1,99,3.9,626,3,1,2
613,1,400,45,0,76,4.2,772,3,1,1
614,4,400,45,0,76,4.0,367,1,1,1
615,1,550,45,0,76,4.1,483,2,1,1
616,4,600,45,0,76,4.2,145,3,1,1
617,1,300,45,1,99,3.9,204,6,1,1
618,4,350,45,1,0,0.0,238,3,1,1
619,1,2300,45,0,76,4.2,1400,3,1,1
620,4,1200,45,1,0,4.1,1121,5,1,2
621,4,1600,45,0,76,3.9,667,3,1,1
622,2,250,45,1,99,4.4,292,2,1,1
623,4,800,45,0,76,4.2,724,2,1,1
624,4,500,45,1,0,4.3,81,6,1,1
625,1,800,45,1,99,4.3,1877,2,2,1
626,4,1300,45,0,76,4.1,581,4,1,1
627,10,500,40,1,0,4.4,897,2,1,1
628,4,550,30,1,99,3.9,329,3,1,1
629,4,700,45,1,99,4.7,198,8,3,1
630,4,600,45,1,99,4.1,967,3,2,1
631,4,600,45,0,76,3.8,835,5,1,1
632,2,600,45,0,76,3.8,485,3,1,1
633,4,600,45,0,76,3.4,406,4,1,1
634,4,1000,59,1,99,4.0,956,4,1,1
635,4,850,50,1,99,3.8,1519,5,1,1
636,4,200,45,0,76,4.3,979,2,1,2
637,4,500,45,0,76,3.7,552,8,1,1
638,8,350,45,0,76,4.3,781,2,2,2
639,4,1500,45,1,99,3.9,675,3,1,2
640,1,600,45,1,99,4.4,1276,2,1,1
641,4,450,45,0,76,3.8,481,4,1,1
642,4,1500,45,0,76,4.4,304,1,1,2
643,4,1000,45,1,99,4.0,65,5,1,1
644,4,600,45,0,76,4.7,150,1,3,1
645,2,300,45,0,76,4.3,179,1,1,1
646,4,700,45,0,76,4.0,673,4,1,1
647,4,1100,45,1,0,4.6,225,2,1,1
648,4,400,50,1,99,4.2,937,2,1,1
649,4,1200,45,0,76,3.8,1248,1,2,1
650,4,900,45,1,0,4.0,952,2,2,1
651,7,500,45,1,99,4.3,294,3,1,2
652,4,1700,45,1,99,4.1,1037,4,1,2
653,4,550,45,0,76,3.9,451,5,1,1
654,4,1000,45,0,76,3.9,333,7,1,1
655,4,1300,45,0,76,0.0,238,1,1,1
656,18,500,45,1,99,3.6,354,3,1,1
657,4,600,40,1,99,3.8,798,8,1,1
658,2,1000,45,0,76,4.4,1444,3,1,1
659,4,2600,45,0,76,4.2,1026,2,1,1
660,4,800,45,1,99,4.1,1009,6,1,1
661,15,400,45,0,76,4.3,233,3,1,1
662,2,600,20,1,0,4.0,662,5,3,1
663,2,800,45,0,76,3.9,746,2,1,1
664,5,400,45,1,99,4.0,478,2,1,1
665,1,400,45,1,0,4.3,418,3,1,2
666,4,800,45,0,76,4.0,174,6,1,1
667,45,600,49,1,0,3.8,465,4,1,1
668,1,500,80,1,200,3.9,413,3,1,2
669,4,450,45,1,0,4.1,882,3,1,1
670,3,1200,45,1,0,4.0,369,4,1,2
671,4,750,60,1,99,4.3,1098,4,2,1
672,4,700,45,0,76,4.1,187,2,1,1
673,4,700,45,0,76,3.9,654,5,1,1
674,4,500,45,0,76,2.9,1096,1,1,1
675,4,1500,45,0,76,0.0,238,5,1,2
676,4,550,45,1,99,4.0,401,3,1,1
677,4,400,30,1,99,4.4,535,3,1,1
678,9,650,45,1,0,0.0,238,3,1,1
679,4,5000,45,0,76,4.6,624,1,3,1
680,4,1200,30,1,99,4.5,207,3,1,1
681,4,1800,45,0,76,3.8,1131,2,1,1
682,4,1200,45,0,76,3.9,788,3,1,1
683,4,900,45,0,76,4.0,472,4,1,1
684,4,300,45,0,76,4.4,720,3,1,1
685,4,1100,45,1,99,4.2,950,4,2,2
686,4,900,45,1,99,3.9,645,2,1,1
687,4,500,45,0,76,3.8,131,3,1,1
688,4,700,45,1,99,3.9,1288,2,2,1
689,4,800,45,0,76,3.9,1177,4,1,1
690,3,2000,50,1,99,4.0,1332,3,1,1
691,1,800,60,1,99,4.1,1349,6,1,1
692,4,700,45,1,0,3.8,216,8,1,2
693,4,1300,45,1,0,4.1,386,8,1,2
694,4,250,45,1,0,3.9,612,2,1,1
695,4,500,45,0,76,3.8,551,3,1,1
696,4,1000,45,0,76,3.8,1027,3,1,1
697,4,550,45,0,76,4.0,535,4,1,1
698,1,400,45,1,99,3.7,228,4,1,1
699,4,1000,50,1,99,4.1,1287,5,1,1
700,2,600,45,1,99,3.9,777,5,1,1
701,1,700,45,1,250,4.0,648,4,1,1
702,4,1100,30,1,99,4.0,226,3,1,1
703,4,400,45,0,76,4.2,520,6,1,1
704,2,600,45,1,99,4.4,175,2,1,1
705,4,500,45,0,76,3.8,60,6,1,1
706,4,450,45,1,0,4.0,126,3,1,2
707,4,150,45,0,76,0.0,238,2,1,1
708,4,2600,45,0,76,4.0,1224,3,1,1
709,4,6500,45,0,76,4.1,528,1,1,1
710,4,1200,45,0,76,4.1,729,4,1,1
711,4,2500,45,0,76,4.4,480,1,1,1
712,4,300,45,0,76,4.4,183,2,1,2
713,4,700,45,1,99,4.0,784,8,2,1
714,4,700,45,1,99,4.5,377,8,1,1
715,4,1000,40,1,99,3.8,454,8,1,1
716,4,1000,45,0,76,3.9,237,6,4,1
717,4,300,45,0,76,4.0,577,1,1,1
718,4,500,45,0,76,3.8,506,4,1,1
719,4,400,45,0,76,3.9,414,4,1,1
720,4,700,45,0,76,3.8,185,1,1,1
721,4,250,45,0,76,3.9,745,1,1,1
722,3,600,55,1,150,3.8,746,2,1,1
723,4,1200,45,1,0,3.7,241,1,1,1
724,19,550,40,1,300,3.9,287,1,1,1
725,4,1400,45,0,76,4.3,725,8,1,1
726,2,500,90,1,99,4.0,464,2,1,2
727,1,300,30,1,99,4.2,493,2,1,1
728,1,800,70,1,99,3.9,1308,2,1,1
729,1,600,45,1,99,4.0,698,7,1,1
730,4,1000,40,1,99,3.9,673,1,1,1
731,4,900,45,1,99,4.1,296,5,1,1
732,1,800,45,1,99,4.3,213,4,1,1
733,4,1000,40,1,99,4.3,797,2,1,1
734,4,300,45,1,99,4.1,99,1,1,1
735,4,500,45,0,76,4.0,863,2,1,1
736,4,1000,45,0,76,4.3,661,4,1,1
737,4,1000,45,1,99,3.8,794,5,1,1
738,2,1000,50,1,99,4.5,454,4,2,1
739,4,1500,30,1,0,4.5,319,2,3,1
740,4,600,40,1,99,4.0,279,3,1,1
741,4,200,45,1,99,4.1,242,1,1,1
742,4,2500,45,0,76,3.9,150,2,1,1
743,4,450,45,0,76,4.0,113,1,1,1
744,4,900,45,0,76,0.0,238,2,1,1
745,4,1000,45,0,76,3.8,788,1,1,1
746,1,200,45,0,76,4.0,738,1,1,1
747,4,1700,45,0,76,4.1,609,3,1,1
748,4,1200,45,0,76,4.1,897,4,1,1
749,2,200,30,1,99,4.0,352,2,1,1
750,4,250,45,1,99,4.0,455,1,1,1
751,4,950,60,1,99,4.1,459,3,1,1
752,4,300,45,1,99,4.4,282,2,1,1
753,4,500,45,1,0,3.7,591,5,1,1
754,4,100,45,0,76,4.5,1624,4,2,2
755,4,1200,45,0,76,4.2,441,6,1,2
756,4,500,45,0,76,4.1,712,5,1,1
757,4,250,45,0,76,0.0,238,1,1,1
758,4,2500,45,0,76,4.0,675,3,1,1
759,1,400,50,1,99,4.4,688,2,1,1
760,4,700,45,0,76,4.1,230,1,1,1
761,4,350,45,0,76,3.9,1085,2,1,1
762,4,550,45,0,76,3.9,684,1,1,1
763,4,350,45,0,76,4.1,385,3,1,1
764,4,1000,45,0,76,4.4,257,1,1,1
765,4,800,45,0,76,3.8,850,2,1,1
766,4,350,45,0,76,0.0,238,2,1,1
767,5,2100,45,0,76,4.1,1791,1,1,1
768,4,1200,45,0,76,4.1,238,2,1,2
769,4,600,30,1,99,3.8,567,3,1,1
770,4,450,52,1,99,3.7,391,4,1,1
771,4,700,45,0,76,4.0,276,4,1,1
772,4,900,45,1,99,4.0,1594,6,1,1
773,4,650,50,1,99,3.8,609,5,1,1
774,4,1100,45,1,99,4.2,1459,2,1,1
775,4,700,46,1,99,4.0,510,4,1,1
776,4,1250,45,0,76,4.0,1022,3,2,2
777,8,650,50,1,99,3.8,243,4,1,1
778,4,1000,45,0,76,4.3,743,1,1,1
779,4,500,40,1,99,4.0,703,6,1,1
780,1,1300,45,1,99,4.2,477,3,1,1
781,4,400,45,0,76,4.1,150,1,1,1
782,1,600,45,1,99,3.8,200,2,1,1
783,4,550,50,1,200,3.9,301,6,1,1
784,4,1400,40,1,300,4.1,1548,3,1,1
785,4,3000,45,0,76,4.0,669,4,1,1
786,1,600,60,1,0,4.5,1033,1,3,1
787,4,950,45,1,99,4.7,323,2,2,1
788,4,1000,45,0,76,4.2,158,3,1,2
789,4,800,45,0,76,3.7,108,7,1,1
790,1,650,45,1,99,3.6,655,5,1,1
791,4,1500,45,1,99,3.8,429,3,1,1
792,4,1000,45,0,76,4.6,693,3,1,1
793,4,700,50,1,0,4.0,66,2,2,1
794,4,700,45,1,99,4.2,149,2,1,1
795,4,900,51,1,0,4.0,390,2,1,1
796,4,650,45,1,99,4.5,762,3,2,1
797,1,600,60,1,0,4.5,1033,1,3,1
798,4,1200,45,0,76,3.9,466,3,1,1
799,4,800,45,0,76,3.9,651,2,1,2
800,16,500,45,0,76,3.5,227,2,1,1
801,1,1400,45,0,76,4.1,833,2,1,2
802,4,1800,45,0,76,3.8,1545,7,1,1
803,1,1500,45,0,76,3.7,533,2,1,1
804,4,1200,45,0,76,4.0,343,3,2,1
805,4,1600,40,1,0,4.3,858,4,1,2
806,4,400,55,1,99,4.4,220,1,1,1
807,2,300,45,0,76,4.3,202,1,1,1
808,4,500,45,1,99,3.9,415,2,1,1
809,4,300,45,0,76,3.9,87,1,1,1
810,3,700,45,1,0,4.1,46,2,1,1
811,4,400,45,1,0,0.0,238,2,1,1
812,1,400,45,1,0,0.0,238,1,1,1
813,2,1500,45,0,76,3.7,210,8,1,1
814,4,400,45,0,76,3.8,1259,3,1,1
815,4,600,45,1,99,4.2,247,5,1,1
816,4,1400,45,0,76,4.6,1262,5,4,1
817,4,650,55,1,99,4.0,914,5,1,1
818,2,1600,45,0,76,0.0,238,2,1,2
819,4,250,30,1,0,4.2,611,1,2,1
820,4,800,45,1,99,4.0,859,4,3,1
821,4,1200,45,0,76,4.6,206,8,2,2
822,4,1400,45,1,99,3.9,781,3,1,1
823,1,100,45,0,76,4.3,252,1,1,1
824,4,600,45,0,76,3.8,461,1,1,1
825,4,1000,45,0,76,3.7,901,3,1,1
826,4,400,45,0,76,3.8,318,3,1,1
827,4,5500,45,0,76,4.0,868,3,1,1
828,29,700,45,1,99,3.9,172,3,1,1
829,1,800,45,0,76,3.8,959,5,1,1
830,4,550,45,0,76,3.8,406,3,1,1
831,4,1500,40,1,99,4.1,2579,4,2,2
832,4,700,45,0,76,3.9,467,3,1,1
833,4,600,45,1,99,4.1,555,1,1,1
834,4,1500,45,1,99,4.0,1170,2,1,1
835,4,400,180,1,99,4.0,467,3,1,2
836,1,500,45,0,76,4.0,1056,3,1,1
837,4,1000,45,0,76,3.7,535,3,1,1
838,4,1400,45,0,76,3.8,583,3,1,1
839,2,300,50,1,99,4.0,506,2,1,1
840,4,300,44,1,99,4.6,466,3,2,1
841,4,1000,45,0,76,4.4,255,3,1,1
842,4,600,45,1,99,4.5,627,7,1,1
843,4,1200,55,1,99,4.3,1539,4,1,1
844,4,1200,50,1,99,4.1,471,3,1,2
845,4,400,45,1,99,3.3,766,3,1,1
846,4,900,45,0,76,3.4,211,2,1,1
847,1,350,45,0,76,4.1,701,1,1,1
848,1,900,45,0,76,3.9,836,5,2,1
849,4,2500,40,1,99,4.0,817,6,1,1
850,4,4500,45,0,76,4.1,469,5,2,1
851,7,500,45,1,99,4.3,884,2,1,2
852,4,600,45,0,76,4.0,800,3,1,1
853,4,900,30,1,0,4.0,48,4,1,1
854,4,700,45,1,99,4.6,847,4,4,1
855,4,700,45,0,76,4.0,989,3,1,1
856,4,1100,37,1,99,4.0,1831,3,1,1
857,12,500,45,0,76,3.9,151,3,1,2
858,4,2000,45,0,76,4.1,392,4,1,1
859,4,100,45,0,76,4.4,824,1,1,1
860,4,600,45,0,76,3.9,245,2,1,1
861,4,300,45,0,76,0.0,238,2,1,1
862,4,550,45,1,200,4.0,321,3,1,1
863,4,700,50,1,99,3.5,213,5,1,1
864,1,550,30,1,0,3.8,327,1,1,1
865,1,600,45,1,99,4.4,266,1,1,1
866,1,600,45,1,0,4.0,63,2,1,1
867,4,500,45,1,0,4.0,115,3,1,1
868,4,450,45,1,99,4.4,839,2,1,1
869,11,400,45,0,76,4.1,442,2,1,1
870,4,550,55,1,99,3.8,468,2,1,1
871,4,800,55,1,99,4.5,569,3,1,1
872,4,600,45,1,99,4.5,230,8,1,1
873,1,600,45,1,99,4.5,227,6,1,1
874,4,500,45,0,76,4.2,900,1,1,1
875,4,1150,45,1,99,4.3,396,2,1,1
876,4,500,45,1,99,3.9,395,3,1,1
877,4,850,45,0,76,4.4,377,8,2,1
878,4,300,30,1,99,4.0,189,6,1,1
879,4,2000,45,0,76,4.0,917,4,2,2
880,4,500,45,0,76,3.9,261,5,1,1
881,4,800,45,0,76,3.8,361,4,1,1
882,4,750,45,0,76,4.1,719,1,1,1
883,4,300,45,0,76,4.1,119,1,1,1
884,4,500,45,0,76,0.0,238,1,1,1
885,4,3000,45,0,76,0.0,238,3,1,1
886,4,900,45,0,76,4.3,484,6,1,1
887,6,700,70,1,99,3.9,369,2,1,1
888,4,1500,45,0,76,4.0,194,5,3,1
889,4,3500,45,0,76,3.8,758,4,1,1
890,1,500,45,1,200,4.1,481,7,1,2
891,4,800,45,1,0,4.3,1165,2,1,1
892,1,1000,45,0,76,3.8,749,6,2,1
893,4,500,30,1,99,4.1,600,3,1,1
894,4,800,52,1,0,4.3,539,2,1,1
895,4,700,45,1,99,4.0,266,3,1,1
896,4,500,45,0,76,4.1,457,6,1,1
897,4,550,45,0,76,4.1,380,2,1,1
898,4,600,45,1,99,4.1,274,3,1,2
899,4,550,45,1,99,4.2,70,1,1,1
900,1,600,45,1,0,4.2,60,2,1,1
901,1,450,45,1,99,4.3,292,7,1,1
902,4,500,30,1,0,3.8,70,1,1,1
903,4,900,40,1,99,3.8,1063,3,1,1
904,4,700,45,1,99,3.7,159,3,1,1
905,1,500,45,0,76,0.0,238,4,1,1
906,4,850,45,1,99,4.0,274,4,1,1
907,1,1000,45,0,76,3.8,581,4,1,2
908,4,700,30,1,99,3.8,413,3,1,1
909,4,700,55,1,99,4.2,385,3,1,1
910,1,550,40,1,99,3.7,393,5,1,1
911,4,400,50,1,99,4.0,333,6,1,1
912,4,800,50,1,99,4.5,415,2,1,1
913,2,600,30,1,0,0.0,238,2,1,1
914,4,2500,45,0,76,4.5,398,2,2,1
915,1,600,30,1,0,4.1,449,8,1,1
916,4,1000,55,1,200,4.1,987,5,1,1
917,1,500,45,0,76,0.0,238,8,1,1
918,4,600,45,0,76,3.7,475,5,1,1
919,4,600,45,0,76,3.7,398,4,1,1
920,4,1100,45,0,76,3.9,73,3,1,2
921,4,2500,45,0,76,4.3,482,4,1,1
922,2,1300,45,0,76,3.8,1782,5,1,2
923,4,500,45,0,76,3.7,384,2,1,1
924,4,4000,45,0,76,4.2,389,2,1,1
925,4,5000,45,0,76,4.3,468,3,1,1
926,21,350,60,1,99,4.1,349,2,1,2
927,4,650,30,1,0,3.8,276,5,1,1
928,4,1000,55,1,99,3.9,601,4,1,1
929,4,5000,45,0,76,4.0,498,1,2,1
930,4,500,45,1,99,3.8,87,6,1,1
931,4,600,45,1,99,4.4,996,4,1,1
932,4,450,30,1,0,4.1,1058,3,1,1
933,4,750,40,1,0,4.0,590,5,1,1
934,4,1100,45,1,250,3.9,779,4,1,1
935,4,350,45,1,0,3.7,81,2,1,1
936,4,750,45,1,99,3.9,85,7,1,1
937,4,500,45,0,76,0.0,238,4,1,2
938,4,500,45,0,76,3.7,434,1,1,1
939,6,500,30,1,99,4.1,412,2,1,1
940,4,500,45,0,76,3.6,445,2,1,1
941,4,200,45,0,76,4.3,627,1,1,1
942,4,700,45,0,76,0.0,238,2,1,2
943,4,1000,45,0,76,3.5,821,4,1,1
944,4,950,45,0,76,4.5,66,4,1,1
945,4,500,45,0,76,3.9,633,4,1,1
946,4,1500,45,0,76,4.0,730,3,3,2
947,5,700,50,1,99,3.8,909,2,1,1
948,4,450,30,1,99,4.1,95,8,1,1
949,4,250,45,1,99,3.9,302,2,1,1
950,1,550,45,0,76,3.5,81,5,1,1
951,5,600,45,0,76,3.7,84,1,1,1
952,4,400,45,0,76,3.9,455,3,1,1
953,4,500,45,1,99,3.6,357,4,1,1
954,4,1400,45,1,0,3.9,408,3,1,1
955,11,600,45,1,0,3.5,726,3,1,1
956,4,400,30,1,99,4.0,109,8,1,1
957,3,500,45,1,99,3.8,806,4,1,1
958,4,400,45,0,76,4.3,350,3,1,1
959,4,700,45,1,99,3.4,443,4,1,1
960,4,200,45,1,99,3.9,588,2,1,1
961,3,550,45,1,99,3.9,440,2,1,1
962,1,650,45,1,0,4.2,910,1,1,1
963,1,250,45,1,99,3.8,272,2,1,1
964,1,450,45,1,99,3.6,114,6,1,1
965,4,400,45,0,76,4.2,180,2,1,1
966,4,500,45,1,99,3.9,84,5,1,1
967,2,550,45,1,0,4.0,86,2,1,1
968,4,300,30,1,0,0.0,238,3,1,1
969,4,1000,45,1,0,3.8,97,4,1,1
970,4,1500,45,1,99,4.0,498,4,1,1
971,4,900,45,0,76,0.0,238,4,1,1
972,4,200,45,0,76,4.5,204,2,1,2
973,28,200,45,0,76,4.9,83,2,1,1
974,4,800,45,1,0,4.2,867,2,1,1
975,2,550,45,1,0,3.9,332,3,1,1
976,4,500,45,0,76,3.6,265,4,1,1
977,4,800,45,1,99,3.8,367,2,1,1
978,4,1500,45,0,76,3.8,454,6,1,2
979,4,350,55,1,99,4.1,392,4,1,1
980,4,550,45,1,0,3.6,235,5,1,1
981,4,250,60,1,99,0.0,238,1,1,1
982,4,700,45,0,76,4.2,500,6,1,1
983,4,2500,45,0,76,4.0,458,1,1,1
984,40,200,45,0,76,3.9,322,2,1,1
985,4,1000,45,0,76,3.9,704,5,1,1
986,4,400,45,0,76,0.0,238,1,1,1
987,4,500,45,0,76,0.0,238,3,1,1
988,4,600,45,0,76,4.2,753,4,1,1
989,4,700,45,1,99,3.8,804,2,1,1
990,4,500,45,0,76,3.6,279,4,1,1
991,4,800,45,0,76,4.0,520,4,1,1
992,4,350,45,0,76,3.9,117,1,1,1
993,1,500,45,1,99,4.2,501,2,1,1
994,4,800,45,1,99,4.2,391,2,1,1
995,4,500,45,0,76,4.1,220,2,1,1
996,4,500,40,1,99,3.7,54,2,1,1
997,4,600,45,1,0,0.0,238,2,1,1
998,4,500,45,1,99,3.6,231,4,1,1
999,4,900,45,1,0,3.8,170,5,1,1
1000,4,850,45,0,76,3.9,1693,3,1,1
1001,4,600,45,0,76,4.5,115,1,1,1
1002,4,700,45,1,99,4.2,658,3,1,1
1003,4,700,45,1,99,3.9,607,2,1,1
1004,4,1500,45,0,76,4.1,1002,1,1,1
1005,4,700,50,1,0,3.9,546,2,2,1
1006,4,700,45,0,76,0.0,238,1,1,1
1007,4,1700,45,1,99,4.4,1412,3,1,1
1008,4,400,40,1,99,3.8,114,1,1,1
1009,20,400,45,0,76,3.9,81,2,1,2
1010,3,900,45,0,76,3.9,731,3,1,1
1011,4,400,45,0,76,0.0,238,3,1,1
1012,4,600,45,0,76,0.0,238,2,1,1
1013,4,1000,45,0,76,3.8,148,4,1,1
1014,4,700,45,0,76,3.7,407,4,1,1
1015,4,550,45,0,76,3.8,565,3,1,1
1016,4,5000,45,0,76,3.9,330,7,2,1
1017,4,800,45,0,76,4.0,418,4,1,1
1018,4,500,45,0,76,0.0,238,2,1,1
1019,4,1000,45,0,76,3.9,835,1,1,2
1020,4,600,60,1,99,3.8,478,3,1,1
1021,1,500,45,1,99,4.1,1026,2,1,1
1022,4,300,50,1,99,3.7,516,2,1,1
1023,4,300,45,1,99,4.2,178,2,1,1
1024,4,1000,45,1,0,3.9,237,3,1,1
1025,2,300,45,1,0,4.0,494,3,1,1
1026,4,600,45,1,99,4.1,307,4,1,1
1027,4,350,45,0,76,4.3,183,2,1,1
1028,4,500,45,1,99,3.6,220,1,1,1
1029,4,450,45,1,99,3.8,78,1,1,1
1030,4,1400,45,1,99,3.6,443,6,1,1
1031,1,800,45,0,76,3.7,590,6,1,1
1032,4,1200,45,0,76,3.9,393,6,1,2
1033,4,700,50,1,0,4.0,52,2,1,2
1034,4,500,45,1,0,0.0,238,2,1,1
1035,4,300,45,1,99,4.2,58,3,1,1
1036,4,400,45,1,99,0.0,238,2,1,1
1037,4,1100,45,0,76,3.9,78,2,1,1
1038,4,750,45,1,99,0.0,238,5,1,1
1039,4,300,45,1,99,4.2,176,3,1,1
1040,1,500,45,1,0,3.4,124,3,1,1
1041,4,100,45,0,76,3.9,214,1,1,1
1042,1,650,45,0,76,0.0,238,3,1,2
1043,4,500,30,1,0,0.0,238,3,1,1
1044,4,400,45,0,76,4.1,582,4,1,1
1045,4,1500,45,1,99,3.9,1201,2,2,1
1046,1,250,45,1,99,3.8,78,2,1,1
1047,4,400,45,1,0,3.8,68,5,1,1
1048,3,350,45,1,99,4.1,289,1,2,1
1049,4,450,45,0,76,0.0,238,2,1,1
1050,2,500,45,1,150,4.1,1090,2,1,1
1051,4,1000,45,0,76,0.0,238,5,1,1
1052,4,500,45,1,0,0.0,238,2,1,1
1053,4,700,45,0,76,4.1,35,1,1,1
1054,5,250,50,1,99,4.6,303,1,1,1
1055,4,500,45,0,76,4.0,444,7,1,1
1056,4,500,45,1,99,4.3,155,2,1,1
1057,4,400,45,1,99,3.7,411,1,1,1
1058,4,700,50,1,0,0.0,238,3,1,1
1059,4,300,45,1,0,3.8,135,5,1,1
1060,4,400,45,1,99,3.7,411,1,1,1
1061,4,700,50,1,0,0.0,238,3,1,1
1062,4,300,45,1,0,3.8,135,5,1,1
1063,4,400,45,1,99,4.5,390,7,1,1
1064,4,1200,45,0,76,4.0,236,1,1,1
1065,4,600,45,1,99,4.3,79,8,1,1
1066,4,1200,45,0,76,4.1,368,7,1,2
1067,4,800,45,1,0,4.1,382,1,1,1
1068,4,1500,45,0,76,4.2,158,5,1,2
1069,4,600,45,0,76,3.9,1295,3,1,1
1070,4,500,45,0,76,3.7,402,5,1,1
1071,4,400,45,0,76,3.8,470,3,1,1
1072,4,250,45,0,76,4.2,220,2,1,1
1073,4,150,45,0,76,3.8,78,1,1,1
1074,4,550,45,0,76,3.5,209,3,1,1
1075,1,1650,45,0,76,3.8,705,3,1,2
1076,4,2000,45,0,76,4.0,879,3,1,1
1077,4,350,45,0,76,3.6,99,3,1,1
1078,4,350,45,1,99,4.0,291,5,1,1
1079,4,400,30,1,99,3.9,490,2,1,1
1080,4,3000,45,0,76,4.0,534,1,3,1
1081,4,300,45,0,76,4.3,435,2,1,1
1082,4,750,45,0,76,0.0,238,4,1,1
1083,4,350,50,1,149,3.9,143,1,1,1
1084,4,250,45,1,99,4.1,1148,2,1,1
1085,4,400,55,1,99,3.7,405,2,1,1
1086,3,500,45,1,99,3.9,526,7,1,1
1087,4,1000,30,1,99,4.3,264,8,1,1
1088,4,400,30,1,99,3.8,200,1,1,1
1089,4,600,60,1,99,3.7,52,2,1,1
1090,1,150,45,1,0,4.0,179,1,1,1
1091,4,500,45,1,99,3.6,274,2,1,1
1092,4,400,45,0,76,3.8,72,2,1,1
1093,1,400,45,0,76,3.7,47,2,1,1
1094,4,500,30,1,99,4.1,153,2,1,1
1095,4,750,45,1,0,3.9,167,3,1,1
1096,4,900,60,1,0,4.2,694,4,2,1
1097,4,500,45,1,99,3.6,265,5,1,1
1098,1,250,45,1,0,3.8,92,1,1,1
1099,4,500,45,0,76,4.2,1456,4,2,1
1100,4,4500,45,0,76,4.3,604,2,1,1
1101,4,600,60,1,0,3.9,397,4,1,1
1102,4,3300,45,0,76,4.1,710,2,1,1
1103,4,500,45,1,99,3.7,146,1,1,1
1104,4,500,45,0,76,4.4,142,3,1,1
1105,4,400,45,0,76,3.9,335,3,1,1
1106,4,400,45,1,0,0.0,238,1,1,1
1107,4,700,50,1,99,4.1,197,4,1,1
